# t [yrs], x [au], y [au], vx [au/yrs], vy [au/yrs]
1.709999999999999964e+00,9.647400742837842769e-01,-2.774440028352708754e-01,1.631954798525003802e+00,6.041144450814747380e+00
1.719999999999999973e+00,9.791663967654833378e-01,-2.165304461690439608e-01,1.251924974464209805e+00,6.137692539578933015e+00
1.729999999999999982e+00,9.897608565175363138e-01,-1.547697312657978774e-01,8.658201822186040175e-01,6.210481307936706941e+00
1.739999999999999991e+00,9.964700120865225275e-01,-9.240167880339966722e-02,4.751094925818892811e-01,6.259079458947695684e+00
1.750000000000000000e+00,9.992552985553786460e-01,-2.966998113209716459e-02,8.129835325084927566e-02,6.283144636792603599e+00
1.760000000000000009e+00,9.980933660264716956e-01,3.317870550800808283e-02,-3.140765397592029107e-01,6.282427065970703772e+00
1.770000000000000018e+00,9.929763647716618458e-01,9.589570392102746144e-02,-7.094527801054879568e-01,6.256772934316069623e+00
1.780000000000000027e+00,9.839121729788075088e-01,1.582312912363366131e-01,-1.103248192865399213e+00,6.206127470931426693e+00
1.790000000000000036e+00,9.709245631100914542e-01,2.199357032352199093e-01,-1.493867168421483704e+00,6.130537668683141206e+00
1.800000000000000044e+00,9.540533030353600674e-01,2.807601639138781469e-01,-1.879707370468256533e+00,6.030154600172527246e+00
1.810000000000000053e+00,9.333541883172251641e-01,3.404579359624636536e-01,-2.259166793388004191e+00,5.905235276188984805e+00
1.820000000000000062e+00,9.088990023068840296e-01,3.987853873340395650e-01,-2.630651137268786410e+00,5.756143996641909233e+00
1.830000000000000071e+00,8.807754010622351748e-01,4.555030685863030726e-01,-2.992581461749743710e+00,5.583353145930341377e+00
1.840000000000000080e+00,8.490867205233704196e-01,5.103767952125493057e-01,-3.343402072815451209e+00,5.387443387694675678e+00
1.850000000000000089e+00,8.139517038738999233e-01,5.631787287470948478e-01,-3.681588589775599552e+00,5.169103217935579586e+00
1.860000000000000098e+00,7.755041475772317394e-01,6.136884500448476221e-01,-4.005656133123052243e+00,4.929127840589847764e+00
1.870000000000000107e+00,7.338924652005998084e-01,6.616940178054646626e-01,-4.314167567933838932e+00,4.668417335802451440e+00
1.880000000000000115e+00,6.892791688203141476e-01,7.069930051498231061e-01,-4.605741732130987920e+00,4.387974098280489343e+00
1.890000000000000124e+00,6.418402685316495493e-01,7.493935068699367763e-01,-4.879061574451578842e+00,4.088899531179215785e+00
1.900000000000000133e+00,5.917645913565878768e-01,7.887151098716411735e-01,-5.132882123495686066e+00,3.772389989842785063e+00
