# t [yrs], x [au], y [au], vx [au/yrs], vy [au/yrs]
1.939999999999999947e+00,6.111061688882823972e-01,5.189575940490354089e-01,-5.841507199562080643e+00,5.005012631688000369e+00
1.949999999999999956e+00,5.503502915111631033e-01,5.670198845515111996e-01,-6.294157756388793601e+00,4.581206377063804958e+00
1.959999999999999964e+00,4.852069146046864012e-01,6.105634585470057774e-01,-6.714735935615204099e+00,4.102391352596354679e+00
1.969999999999999973e+00,4.160403863272962299e-01,6.490465369718326771e-01,-7.094504565889428349e+00,3.571108230070670686e+00
1.979999999999999982e+00,3.433030818569634546e-01,6.819615941433677664e-01,-7.424815257943681246e+00,2.991714722505853796e+00
1.989999999999999991e+00,2.675323343678884247e-01,7.088541508340364672e-01,-7.697570219111930179e+00,2.370442838169995348e+00
2.000000000000000000e+00,1.893424496366252763e-01,7.293414789893852834e-01,-7.905719459880732991e+00,1.715312101151892143e+00
2.010000000000000231e+00,1.094116872071305840e-01,7.431296427245310809e-01,-8.043740481581201252e+00,1.035882220270110121e+00
2.020000000000000018e+00,2.846468252572390001e-02,7.500272371944496363e-01,-8.108040290532320782e+00,3.428517251530253107e-01
2.030000000000000249e+00,-5.274860275152330746e-02,7.499543839952138580e-01,-8.097223762191216423e+00,-3.524649386717390032e-01
2.040000000000000036e+00,-1.334758091980275396e-01,7.429459986491138146e-01,-8.012188880989487672e+00,-1.038726841014881108e+00
2.049999999999999822e+00,-2.129851130876883047e-01,7.291489924141469903e-01,-7.856035273163424648e+00,-1.705154718679361192e+00
2.060000000000000053e+00,-2.905863044894936298e-01,7.088137813737231951e-01,-7.633801570236397716e+00,-2.342050748267028748e+00
2.069999999999999840e+00,-3.656484513528697189e-01,6.822811058283195784e-01,-7.352072199330366153e+00,-2.941196748659633986e+00
2.080000000000000071e+00,-4.376131040765334768e-01,6.499655935349361036e-01,-7.018509406674272810e+00,-3.496100518652145439e+00
2.089999999999999858e+00,-5.060025989116655465e-01,6.123376715914597979e-01,-6.641369293351289116e+00,-4.002085527724215552e+00
2.100000000000000089e+00,-5.704235890805853249e-01,5.699053524725906650e-01,-6.229052722676492237e+00,-4.456241182534878220e+00
2.109999999999999876e+00,-6.305663766501676815e-01,5.231971522370555405e-01,-5.789727091757777444e+00,-4.857265416635808464e+00
2.120000000000000107e+00,-6.862008910641309578e-01,4.727470307607749556e-01,-5.331037874815863553e+00,-5.205237270294713170e+00
2.129999999999999893e+00,-7.371702631662040428e-01,4.190818593055383179e-01,-4.859913469400533259e+00,-5.501355687761978253e+00
2.140000000000000124e+00,-7.833829097565625510e-01,3.627115821128705231e-01,-4.382455511496164746e+00,-5.747674483044791671e+00
2.149999999999999911e+00,-8.248039202469317210e-01,3.041219798756459314e-01,-3.903900121685493829e+00,-5.946855007544221472e+00
2.160000000000000142e+00,-8.614463697972489786e-01,2.437697724607920391e-01,-3.428632965163254109e+00,-6.101949633962385988e+00
2.169999999999999929e+00,-8.933630086450983221e-01,1.820797074029128215e-01,-2.960241431725574746e+00,-6.216222061525986220e+00
2.180000000000000160e+00,-9.206386187616344419e-01,1.194432519872962173e-01,-2.501589454327533435e+00,-6.293005190976327157e+00
2.189999999999999947e+00,-9.433831985134384368e-01,5.621852068927840618e-02,-2.054903472994531466e+00,-6.335593912640948844e+00
2.200000000000000178e+00,-9.617260370787713564e-01,-7.268891082520906322e-03,-1.621861109986725724e+00,-6.347168296872187199e+00
