# t [yrs], x [au], y [au], vx [au/yrs], vy [au/yrs]
1.140000000000000124e+00,-5.432210073223278357e+01,-2.065292648478875321e+02,-4.764243187596341045e+01,-1.811908430256170277e+02
1.150000000000000133e+00,-5.479852503998249347e+01,-2.083411732362846465e+02,-4.764242969304787323e+01,-1.811908347262959467e+02
1.159999999999999920e+00,-5.527494932609373990e+01,-2.101530815424134460e+02,-4.764242754777999522e+01,-1.811908265700869265e+02
1.169999999999999929e+00,-5.575137359093809408e+01,-2.119649897676863759e+02,-4.764242543919415596e+01,-1.811908185533198434e+02
1.179999999999999938e+00,-5.622779783487762728e+01,-2.137768979134798428e+02,-4.764242336635748387e+01,-1.811908106724490324e+02
1.189999999999999947e+00,-5.670422205826524475e+01,-2.155888059811353514e+02,-4.764242132836845656e+01,-1.811908029240480005e+02
1.199999999999999956e+00,-5.718064626144499840e+01,-2.174007139719607835e+02,-4.764241932435562887e+01,-1.811907953048045385e+02
1.209999999999999964e+00,-5.765707044475235676e+01,-2.192126218872314212e+02,-4.764241735347636109e+01,-1.811907878115159178e+02
1.219999999999999973e+00,-5.813349460851452477e+01,-2.210245297281910837e+02,-4.764241541491566068e+01,-1.811907804410844278e+02
1.229999999999999982e+00,-5.860991875305067111e+01,-2.228364374960530938e+02,-4.764241350788503837e+01,-1.811907731905131129e+02
1.239999999999999991e+00,-5.908634287867222668e+01,-2.246483451920013295e+02,-4.764241163162144943e+01,-1.811907660569017082e+02
1.250000000000000000e+00,-5.956276698568310479e+01,-2.264602528171911331e+02,-4.764240978538627047e+01,-1.811907590374428025e+02
1.260000000000000009e+00,-6.003919107437995706e+01,-2.282721603727501929e+02,-4.764240796846434023e+01,-1.811907521294180867e+02
1.270000000000000018e+00,-6.051561514505239359e+01,-2.300840678597794806e+02,-4.764240618016302165e+01,-1.811907453301948863e+02
1.280000000000000027e+00,-6.099203919798321749e+01,-2.318959752793540758e+02,-4.764240441981134211e+01,-1.811907386372228359e+02
1.290000000000000036e+00,-6.146846323344862384e+01,-2.337078826325239334e+02,-4.764240268675911949e+01,-1.811907320480306112e+02
1.300000000000000044e+00,-6.194488725171840571e+01,-2.355197899203146790e+02,-4.764240098037620186e+01,-1.811907255602230009e+02
1.310000000000000053e+00,-6.242131125305615313e+01,-2.373316971437283769e+02,-4.764239930005167878e+01,-1.811907191714778946e+02
1.320000000000000062e+00,-6.289773523771944497e+01,-2.391436043037442403e+02,-4.764239764519314946e+01,-1.811907128795435824e+02
1.330000000000000071e+00,-6.337415920596001939e+01,-2.409555114013192565e+02,-4.764239601522604062e+01,-1.811907066822360832e+02
1.340000000000000080e+00,-6.385058315802396578e+01,-2.427674184373889545e+02,-4.764239440959293859e+01,-1.811907005774366155e+02
1.350000000000000089e+00,-6.432700709415188101e+01,-2.445793254128679735e+02,-4.764239282775294271e+01,-1.811906945630891812e+02
1.360000000000000098e+00,-6.480343101457903288e+01,-2.463912323286507160e+02,-4.764239126918107559e+01,-1.811906886371982637e+02
1.370000000000000107e+00,-6.527985491953550934e+01,-2.482031391856119171e+02,-4.764238973336767913e+01,-1.811906827978266108e+02
1.380000000000000115e+00,-6.575627880924638191e+01,-2.500150459846072408e+02,-4.764238821981788163e+01,-1.811906770430931317e+02
1.390000000000000124e+00,-6.623270268393186200e+01,-2.518269527264737917e+02,-4.764238672805105068e+01,-1.811906713711708790e+02
1.400000000000000133e+00,-6.670912654380740037e+01,-2.536388594120306550e+02,-4.764238525760028864e+01,-1.811906657802851157e+02
1.409999999999999920e+00,-6.718555038908385768e+01,-2.554507660420794934e+02,-4.764238380801195660e+01,-1.811906602687114685e+02
1.419999999999999929e+00,-6.766197421996763239e+01,-2.572626726174049168e+02,-4.764238237884518412e+01,-1.811906548347741079e+02
1.429999999999999938e+00,-6.813839803666076023e+01,-2.590745791387749932e+02,-4.764238096967144998e+01,-1.811906494768441007e+02
1.439999999999999947e+00,-6.861482183936105628e+01,-2.608864856069417897e+02,-4.764237958007412033e+01,-1.811906441933377891e+02
1.449999999999999956e+00,-6.909124562826224292e+01,-2.626983920226417695e+02,-4.764237820964807923e+01,-1.811906389827151997e+02
1.459999999999999964e+00,-6.956766940355402085e+01,-2.645102983865961050e+02,-4.764237685799929523e+01,-1.811906338434785368e+02
1.469999999999999973e+00,-7.004409316542222541e+01,-2.663222046995113033e+02,-4.764237552474447313e+01,-1.811906287741707899e+02
1.479999999999999982e+00,-7.052051691404891187e+01,-2.681341109620794896e+02,-4.764237420951067037e+01,-1.811906237733743126e+02
1.489999999999999991e+00,-7.099694064961244067e+01,-2.699460171749788060e+02,-4.764237291193497015e+01,-1.811906188397095434e+02
1.500000000000000000e+00,-7.147336437228760531e+01,-2.717579233388736952e+02,-4.764237163166411904e+01,-1.811906139718336988e+02
1.510000000000000009e+00,-7.194978808224571765e+01,-2.735698294544154692e+02,-4.764237036835424277e+01,-1.811906091684395506e+02
1.520000000000000018e+00,-7.242621177965469315e+01,-2.753817355222424794e+02,-4.764236912167050519e+01,-1.811906044282542894e+02
1.530000000000000027e+00,-7.290263546467913613e+01,-2.771936415429805720e+02,-4.764236789128682403e+01,-1.811905997500384160e+02
1.540000000000000036e+00,-7.337905913748043929e+01,-2.790055475172432580e+02,-4.764236667688560090e+01,-1.811905951325846047e+02
1.550000000000000044e+00,-7.385548279821685469e+01,-2.808174534456322249e+02,-4.764236547815742995e+01,-1.811905905747166798e+02
1.560000000000000053e+00,-7.433190644704359329e+01,-2.826293593287375643e+02,-4.764236429480083501e+01,-1.811905860752886213e+02
1.570000000000000062e+00,-7.480833008411288176e+01,-2.844412651671379990e+02,-4.764236312652203509e+01,-1.811905816331836547e+02
1.580000000000000071e+00,-7.528475370957403356e+01,-2.862531709614012243e+02,-4.764236197303467435e+01,-1.811905772473132572e+02
1.590000000000000080e+00,-7.576117732357356260e+01,-2.880650767120842488e+02,-4.764236083405960898e+01,-1.811905729166162757e+02
1.600000000000000089e+00,-7.623760092625522589e+01,-2.898769824197335652e+02,-4.764235970932467268e+01,-1.811905686400581033e+02
1.610000000000000098e+00,-7.671402451776006615e+01,-2.916888880848854342e+02,-4.764235859856447064e+01,-1.811905644166298259e+02
1.620000000000000107e+00,-7.719044809822652553e+01,-2.935007937080661691e+02,-4.764235750152015214e+01,-1.811905602453474842e+02
1.630000000000000115e+00,-7.766687166779047402e+01,-2.953126992897923628e+02,-4.764235641793922582e+01,-1.811905561252512200e+02
1.640000000000000124e+00,-7.814329522658530891e+01,-2.971246048305711724e+02,-4.764235534757536072e+01,-1.811905520554046234e+02
1.650000000000000133e+00,-7.861971877474198322e+01,-2.989365103309004326e+02,-4.764235429018819445e+01,-1.811905480348939648e+02
1.660000000000000142e+00,-7.909614231238907678e+01,-3.007484157912690534e+02,-4.764235324554316264e+01,-1.811905440628275699e+02
1.669999999999999929e+00,-7.957256583965285301e+01,-3.025603212121570209e+02,-4.764235221341132132e+01,-1.811905401383350522e+02
1.679999999999999938e+00,-8.004898935665730164e+01,-3.043722265940357943e+02,-4.764235119356916925e+01,-1.811905362605668302e+02
1.689999999999999947e+00,-8.052541286352422389e+01,-3.061841319373683632e+02,-4.764235018579849879e+01,-1.811905324286933876e+02
1.699999999999999956e+00,-8.100183636037326096e+01,-3.079960372426096455e+02,-4.764234918988624656e+01,-1.811905286419047627e+02
1.709999999999999964e+00,-8.147825984732195082e+01,-3.098079425102064874e+02,-4.764234820562433015e+01,-1.811905248994098940e+02
1.719999999999999973e+00,-8.195468332448575666e+01,-3.116198477405978906e+02,-4.764234723280950590e+01,-1.811905212004361658e+02
1.729999999999999982e+00,-8.243110679197813795e+01,-3.134317529342152397e+02,-4.764234627124322685e+01,-1.811905175442287828e+02
1.739999999999999991e+00,-8.290753024991062148e+01,-3.152436580914824731e+02,-4.764234532073151485e+01,-1.811905139300503436e+02
1.750000000000000000e+00,-8.338395369839277294e+01,-3.170555632128162529e+02,-4.764234438108482550e+01,-1.811905103571802726e+02
1.760000000000000009e+00,-8.386037713753231060e+01,-3.188674682986260791e+02,-4.764234345211792743e+01,-1.811905068249143937e+02
1.770000000000000018e+00,-8.433680056743511955e+01,-3.206793733493145169e+02,-4.764234253364977434e+01,-1.811905033325644467e+02
1.780000000000000027e+00,-8.481322398820529429e+01,-3.224912783652773669e+02,-4.764234162550338425e+01,-1.811904998794576045e+02
1.790000000000000036e+00,-8.528964739994518141e+01,-3.243031833469036656e+02,-4.764234072750573290e+01,-1.811904964649361318e+02
1.800000000000000044e+00,-8.576607080275540795e+01,-3.261150882945760827e+02,-4.764233983948764006e+01,-1.811904930883568738e+02
1.810000000000000053e+00,-8.624249419673493833e+01,-3.279269932086708081e+02,-4.764233896128367007e+01,-1.811904897490909150e+02
1.820000000000000062e+00,-8.671891758198108846e+01,-3.297388980895578925e+02,-4.764233809273202525e+01,-1.811904864465231242e+02
1.830000000000000071e+00,-8.719534095858958267e+01,-3.315508029376012473e+02,-4.764233723367443929e+01,-1.811904831800518423e+02
1.840000000000000080e+00,-8.767176432665458208e+01,-3.333627077531589293e+02,-4.764233638395609205e+01,-1.811904799490884841e+02
1.850000000000000089e+00,-8.814818768626871304e+01,-3.351746125365830267e+02,-4.764233554342550292e+01,-1.811904767530572258e+02
1.860000000000000098e+00,-8.862461103752309555e+01,-3.369865172882200568e+02,-4.764233471193445979e+01,-1.811904735913945785e+02
1.870000000000000107e+00,-8.910103438050740010e+01,-3.387984220084109097e+02,-4.764233388933791957e+01,-1.811904704635491328e+02
1.880000000000000115e+00,-8.957745771530984769e+01,-3.406103266974910184e+02,-4.764233307549391583e+01,-1.811904673689811887e+02
1.890000000000000124e+00,-9.005388104201726662e+01,-3.424222313557905295e+02,-4.764233227026350193e+01,-1.811904643071625003e+02
1.900000000000000133e+00,-9.053030436071510678e+01,-3.442341359836343031e+02,-4.764233147351064446e+01,-1.811904612775759347e+02
1.910000000000000142e+00,-9.100672767148746800e+01,-3.460460405813420834e+02,-4.764233068510216640e+01,-1.811904582797151875e+02
1.919999999999999929e+00,-9.148315097441714272e+01,-3.478579451492286125e+02,-4.764232990490766895e+01,-1.811904553130845272e+02
1.929999999999999938e+00,-9.195957426958561598e+01,-3.496698496876037439e+02,-4.764232913279944626e+01,-1.811904523771984259e+02
1.939999999999999947e+00,-9.243599755707312227e+01,-3.514817541967725560e+02,-4.764232836865242859e+01,-1.811904494715814451e+02
1.949999999999999956e+00,-9.291242083695865972e+01,-3.532936586770353529e+02,-4.764232761234411839e+01,-1.811904465957678667e+02
1.959999999999999964e+00,-9.338884410932000435e+01,-3.551055631286878906e+02,-4.764232686375451920e+01,-1.811904437493014655e+02
1.969999999999999973e+00,-9.386526737423375266e+01,-3.569174675520213782e+02,-4.764232612276605749e+01,-1.811904409317353100e+02
1.979999999999999982e+00,-9.434169063177532166e+01,-3.587293719473225906e+02,-4.764232538926355431e+01,-1.811904381426314785e+02
1.989999999999999991e+00,-9.481811388201901991e+01,-3.605412763148739828e+02,-4.764232466313413283e+01,-1.811904353815608602e+02
2.000000000000000000e+00,-9.529453712503800489e+01,-3.623531806549538032e+02,-4.764232394426717576e+01,-1.811904326481029273e+02
2.010000000000000231e+00,-9.577096036090435405e+01,-3.641650849678360373e+02,-4.764232323255427559e+01,-1.811904299418455082e+02
2.020000000000000018e+00,-9.624738358968907903e+01,-3.659769892537906912e+02,-4.764232252788916355e+01,-1.811904272623846168e+02
2.030000000000000249e+00,-9.672380681146213988e+01,-3.677888935130837353e+02,-4.764232183016766697e+01,-1.811904246093241966e+02
2.040000000000000036e+00,-9.720023002629244502e+01,-3.696007977459771610e+02,-4.764232113928765955e+01,-1.811904219822760069e+02
2.049999999999999822e+00,-9.767665323424789392e+01,-3.714127019527292077e+02,-4.764232045514900449e+01,-1.811904193808593106e+02
2.060000000000000053e+00,-9.815307643539541971e+01,-3.732246061335943068e+02,-4.764231977765351189e+01,-1.811904168047008454e+02
2.069999999999999840e+00,-9.862949962980096075e+01,-3.750365102888231945e+02,-4.764231910670488901e+01,-1.811904142534345112e+02
2.080000000000000071e+00,-9.910592281752951749e+01,-3.768484144186629692e+02,-4.764231844220869760e+01,-1.811904117267012566e+02
2.089999999999999858e+00,-9.958234599864513825e+01,-3.786603185233572049e+02,-4.764231778407229712e+01,-1.811904092241489082e+02
2.100000000000000089e+00,-1.000587691732109619e+02,-3.804722226031459513e+02,-4.764231713220482334e+01,-1.811904067454320000e+02
2.109999999999999876e+00,-1.005351923412892319e+02,-3.822841266582658477e+02,-4.764231648651713158e+01,-1.811904042902116032e+02
2.120000000000000107e+00,-1.010116155029413108e+02,-3.840960306889501794e+02,-4.764231584692175403e+01,-1.811904018581552123e+02
2.129999999999999893e+00,-1.014880386582276799e+02,-3.859079346954289349e+02,-4.764231521333287134e+01,-1.811903994489365459e+02
2.140000000000000124e+00,-1.019644618072079680e+02,-3.877198386779289194e+02,-4.764231458566626998e+01,-1.811903970622354052e+02
2.149999999999999911e+00,-1.024408849499409939e+02,-3.895317426366736413e+02,-4.764231396383929962e+01,-1.811903946977375881e+02
2.160000000000000142e+00,-1.029173080864847520e+02,-3.913436465718836530e+02,-4.764231334777084470e+01,-1.811903923551346907e+02
2.169999999999999929e+00,-1.033937312168964127e+02,-3.931555504837763237e+02,-4.764231273738127470e+01,-1.811903900341240217e+02
2.180000000000000160e+00,-1.038701543412323787e+02,-3.949674543725661238e+02,-4.764231213259243702e+01,-1.811903877344084037e+02
2.189999999999999947e+00,-1.043465774595482571e+02,-3.967793582384645106e+02,-4.764231153332759305e+01,-1.811903854556960880e+02
2.200000000000000178e+00,-1.048230005718989304e+02,-3.985912620816800427e+02,-4.764231093951140394e+01,-1.811903831977006689e+02
2.209999999999999964e+00,-1.052994236783384849e+02,-4.004031659024184933e+02,-4.764231035106989509e+01,-1.811903809601408852e+02
2.220000000000000195e+00,-1.057758467789203252e+02,-4.022150697008828502e+02,-4.764230976793042061e+01,-1.811903787427405632e+02
